nursery_site,species,date,batch_id,volume,calliper300,rcd,height_m,sizeindex,logSI,logvol,logH,logD,logRCD,climate_region,genus_species,variety,origin,leaf_type,slenderness,MAT,MAP
F,ficus_microcarpa_hilliiflash,9/12/2016,A40247,30,35.505,48.525,2.004,71.15202,1.852187234,1.477121255,0.301897717,1.550289517,1.685965544,Western Australia,ficus_microcarpa,hilliiflash,native,evergreen,0.056442755,18.39166667,747
F,corymbia_maculata,9/12/2016,A50399,500,80.095,93.24,4.077,326.547315,2.513946117,2.698970004,0.610340711,1.903605406,1.969602265,Western Australia,corymbia_maculata,NA,native,evergreen,0.050902054,18.39166667,747
F,eucalyptus_victrix,9/12/2016,50054,30,22.78,35.215,1.964,44.73992,1.650695203,1.477121255,0.293141483,1.35755372,1.546727693,Western Australia,eucalyptus_victrix,NA,native,evergreen,0.086215979,18.39166667,747
F,eucalyptus_leucoxylon_rosea,9/12/2016,50142,90,34.645,42.44,3.488,120.84176,2.082217042,1.954242509,0.542576476,1.539640566,1.627775375,Western Australia,eucalyptus_leucoxylon,rosea,native,evergreen,0.100678309,18.39166667,747
F,corymbia_maculata,9/12/2016,A50399,500,81.22,93.64,4.745,385.3889,2.585899202,2.698970004,0.676236217,1.909662985,1.971461405,Western Australia,corymbia_maculata,NA,native,evergreen,0.058421571,18.39166667,747
F,corymbia_maculata,9/12/2016,50089,90,40.89,46.91,3.564,145.73196,2.163554806,1.954242509,0.551937695,1.611617111,1.671265433,Western Australia,corymbia_maculata,NA,native,evergreen,0.087160675,18.39166667,747
F,agonis_flexuosa,9/12/2016,E50011,30,17.505,27.595,1.195,20.918475,1.32053002,1.477121255,0.077367905,1.243162115,1.440830398,Western Australia,agonis_flexuosa,NA,native,evergreen,0.06826621,18.39166667,747
F,corymbia_maculata,9/12/2016,A50399,500,86.415,111.17,5.434,469.57911,2.671708768,2.698970004,0.735119634,1.936589134,2.045987606,Western Australia,corymbia_maculata,NA,native,evergreen,0.062882601,18.39166667,747
F,jacaranda_mimosifolia,9/12/2016,B9R31,30,20.465,26.94,1.43,29.26495,1.466347786,1.477121255,0.155336037,1.311011749,1.430397591,Western Australia,jacaranda_mimosifolia,NA,non-native,deciduous,0.069875397,18.39166667,747
F,ficus_microcarpa_hilliiflash,9/12/2016,A40247,30,34.925,49.915,1.975,68.976875,1.838703515,1.477121255,0.2955671,1.543136415,1.698231075,Western Australia,ficus_microcarpa,hilliiflash,native,evergreen,0.056549749,18.39166667,747
F,liquidambar_styraciflua,9/12/2016,40142,90,48.135,66.87,2.517,121.155795,2.083344192,1.954242509,0.400883216,1.682460976,1.825231323,Western Australia,liquidambar_styraciflua,NA,non-native,deciduous,0.052290433,18.39166667,747
F,agonis_flexuosa,9/12/2016,50324,400,87.97,89.23,3.96,348.3612,2.542029778,2.602059991,0.597695186,1.944334592,1.950510893,Western Australia,agonis_flexuosa,NA,native,evergreen,0.045015346,18.39166667,747
F,corymbia_maculata,9/12/2016,A50399,500,90.215,110.15,4.77,430.32555,2.633797132,2.698970004,0.678518379,1.955278753,2.041984501,Western Australia,corymbia_maculata,NA,native,evergreen,0.052873691,18.39166667,747
F,liquidambar_styraciflua,9/12/2016,40142,90,49.21,73.545,2.698,132.76858,2.12309531,1.954242509,0.431041945,1.692053365,1.866553152,Western Australia,liquidambar_styraciflua,NA,non-native,deciduous,0.054826255,18.39166667,747
F,corymbia_maculata,9/12/2016,A50399,500,102.34,124.97,5.55,567.987,2.754338396,2.698970004,0.744292983,2.010045413,2.09680577,Western Australia,corymbia_maculata,NA,native,evergreen,0.054230995,18.39166667,747
F,corymbia_maculata,9/12/2016,A50399,500,100.455,108.98,5.827,585.351285,2.767416576,2.698970004,0.765445018,2.001971558,2.037346804,Western Australia,corymbia_maculata,NA,native,evergreen,0.058006072,18.39166667,747
F,corymbia_maculata,9/12/2016,50089,90,50.15,57.525,3.662,183.6493,2.263989277,1.954242509,0.56371834,1.700270937,1.759856627,Western Australia,corymbia_maculata,NA,native,evergreen,0.073020937,18.39166667,747
F,tristaniopsis_laurina_luscious,9/12/2016,40603,30,17.47,24.725,1.451,25.34897,1.403960317,1.477121255,0.161667412,1.242292905,1.3931363,Western Australia,tristaniopsis_laurina,luscious,native,evergreen,0.083056669,18.39166667,747
F,eucalyptus_victrix,9/12/2016,50054,30,26.205,33.23,2.373,62.184465,1.793681902,1.477121255,0.375297738,1.418384164,1.521530341,Western Australia,eucalyptus_victrix,NA,native,evergreen,0.090555238,18.39166667,747
F,tristaniopsis_laurina_luscious,9/12/2016,40603,30,23.525,34.005,1.57,36.93425,1.567429285,1.477121255,0.195899652,1.371529632,1.531542779,Western Australia,tristaniopsis_laurina,luscious,native,evergreen,0.066737513,18.39166667,747
F,jacaranda_mimosifolia,9/12/2016,B9R31,30,15.965,20.84,1.174,18.74291,1.27283702,1.477121255,0.069668097,1.203168923,1.318897715,Western Australia,jacaranda_mimosifolia,NA,non-native,deciduous,0.07353586,18.39166667,747
F,agonis_flexuosa,9/12/2016,E50011,30,21.34,28.39,1.141,24.34894,1.38648006,1.477121255,0.057285644,1.329194415,1.453165393,Western Australia,agonis_flexuosa,NA,native,evergreen,0.053467666,18.39166667,747
F,tipuana_tipu,9/12/2016,A50196,500,64.855,88.335,3.54,229.5867,2.360946726,2.698970004,0.549003262,1.811943464,1.946132813,Western Australia,tipuana_tipu,NA,non-native,deciduous,0.054583301,18.39166667,747
F,jacaranda_mimosifolia,9/12/2016,B9R31,30,16.175,18.85,1.295,20.946625,1.321114058,1.477121255,0.112269768,1.208844289,1.275311355,Western Australia,jacaranda_mimosifolia,NA,non-native,deciduous,0.080061824,18.39166667,747
F,jacaranda_mimosifolia,9/12/2016,B9R31,30,17.51,23.115,1.293,22.64043,1.354884671,1.477121255,0.111598525,1.243286146,1.363893898,Western Australia,jacaranda_mimosifolia,NA,non-native,deciduous,0.073843518,18.39166667,747
F,olea_europaea,9/12/2016,B9R22,30,19.09,24.855,1.58,30.1622,1.479463015,1.477121255,0.198657087,1.280805928,1.395413767,Western Australia,olea_europaea,NA,non-native,evergreen,0.082765846,18.39166667,747
F,pyrus_ussuriensis,9/12/2016,40181,90,29.42,46.205,2.253,66.28326,1.82140386,1.954242509,0.352761192,1.468642668,1.664688975,Western Australia,pyrus_ussuriensis,NA,non-native,deciduous,0.076580557,18.39166667,747
F,olea_europaea_manzanillo,9/12/2016,30624,90,41.09,57.195,3.191,131.11819,2.117662945,1.954242509,0.503926804,1.613736141,1.757358064,Western Australia,olea_europaea,manzanillo,non-native,evergreen,0.077658798,18.39166667,747
F,corymbia_maculata,9/12/2016,E50009,30,24.32,28.425,2.414,58.70848,1.768700836,1.477121255,0.382737266,1.385963571,1.453700473,Western Australia,corymbia_maculata,NA,native,evergreen,0.099259868,18.39166667,747
F,jacaranda_mimosifolia,9/12/2016,B9R31,30,17.685,22.235,1.199,21.204315,1.326424247,1.477121255,0.078819183,1.247605064,1.347037134,Western Australia,jacaranda_mimosifolia,NA,non-native,deciduous,0.067797569,18.39166667,747
F,tipuana_tipu,9/12/2016,A50196,500,82.115,112.02,4.167,342.173205,2.534245998,2.698970004,0.6198235,1.914422497,2.049295568,Western Australia,tipuana_tipu,NA,non-native,deciduous,0.050745905,18.39166667,747
F,lagerstroemia_indica_natchez,9/12/2016,A50210,30,28.285,32.525,2.526,71.44791,1.853989529,1.477121255,0.402433346,1.451556183,1.512217305,Western Australia,lagerstroemia_indica,natchez,non-native,deciduous,0.089305285,18.39166667,747
F,corymbia_maculata,9/12/2016,E50009,30,24.85,29.435,2.388,59.3418,1.773360716,1.477121255,0.378034322,1.395326393,1.46886404,Western Australia,corymbia_maculata,NA,native,evergreen,0.096096579,18.39166667,747
F,jacaranda_mimosifolia,9/12/2016,B9R31,30,17.55,22.685,1.355,23.78025,1.376216416,1.477121255,0.131939295,1.244277121,1.355738784,Western Australia,jacaranda_mimosifolia,NA,non-native,deciduous,0.077207977,18.39166667,747
F,araucaria_heterophylla,9/12/2016,E40110,30,23.39,30.1,1.656,38.73384,1.588090554,1.477121255,0.219060332,1.369030222,1.478566496,Western Australia,araucaria_heterophylla,NA,native,evergreen,0.070799487,18.39166667,747
F,tristaniopsis_laurina_luscious,9/12/2016,40603,30,22.33,25.69,1.81,40.4173,1.606567298,1.477121255,0.257678575,1.348888723,1.409764104,Western Australia,tristaniopsis_laurina,luscious,native,evergreen,0.081056874,18.39166667,747
F,agonis_flexuosa,9/12/2016,A40101,200,79.825,86.865,3.215,256.637375,2.409319904,2.301029996,0.507180977,1.902138927,1.938844824,Western Australia,agonis_flexuosa,NA,native,evergreen,0.040275603,18.39166667,747
F,tristaniopsis_laurina_luscious,9/12/2016,40358,90,46.635,64.17,2.678,124.88853,2.096522554,1.954242509,0.427810573,1.668711981,1.807332039,Western Australia,tristaniopsis_laurina,luscious,native,evergreen,0.057424681,18.39166667,747
F,pyrus_ussuriensis,9/12/2016,40181,90,40.615,65.88,2.618,106.33007,2.0266561,1.954242509,0.417969642,1.608686458,1.81875359,Western Australia,pyrus_ussuriensis,NA,non-native,deciduous,0.064458944,18.39166667,747
F,corymbia_maculata,9/12/2016,A50399,500,80.375,92.415,5.239,421.084625,2.624369384,2.698970004,0.719248398,1.905120986,1.965742468,Western Australia,corymbia_maculata,NA,native,evergreen,0.06518196,18.39166667,747
F,banksia_integrifolia,9/12/2016,50122,30,25.825,34.925,1.445,37.317125,1.571908177,1.477121255,0.159867847,1.41204033,1.543136415,Western Australia,banksia_integrifolia,NA,native,evergreen,0.055953533,18.39166667,747
F,araucaria_heterophylla,9/12/2016,R20115,200,74.99,65.31,3.137,235.24363,2.371517872,2.301029996,0.496514519,1.875003354,1.814979684,Western Australia,araucaria_heterophylla,NA,native,evergreen,0.041832244,18.39166667,747
F,corymbia_maculata,9/12/2016,A50399,500,82.485,111.48,5.187,427.849695,2.631291227,2.698970004,0.714916248,1.916374979,2.04719696,Western Australia,corymbia_maculata,NA,native,evergreen,0.062884161,18.39166667,747
F,olea_europaea,9/12/2016,B9R22,30,15.05,20.125,1.462,22.0031,1.342483873,1.477121255,0.164947373,1.1775365,1.303735889,Western Australia,olea_europaea,NA,non-native,evergreen,0.097142857,18.39166667,747
F,olea_europaea,9/12/2016,B9R22,30,14.515,21.525,1.551,22.512765,1.352428838,1.477121255,0.190611798,1.16181704,1.33294316,Western Australia,olea_europaea,NA,non-native,evergreen,0.106854978,18.39166667,747
F,olea_europaea,9/12/2016,B9R22,30,15.205,20.995,1.672,25.42276,1.405222698,1.477121255,0.223236273,1.181986424,1.322115879,Western Australia,olea_europaea,NA,non-native,evergreen,0.109963828,18.39166667,747
F,araucaria_heterophylla,9/12/2016,50194,90,46.44,53.35,2.338,108.57672,2.035736718,1.954242509,0.368844507,1.666892211,1.727134424,Western Australia,araucaria_heterophylla,NA,native,evergreen,0.050344531,18.39166667,747
F,eucalyptus_erythrocorys,9/12/2016,40078,90,43,41.515,2.335,100.405,2.00175534,1.954242509,0.368286885,1.633468456,1.618205042,Western Australia,eucalyptus_erythrocorys,NA,native,evergreen,0.054302326,18.39166667,747
F,prunus_blireana,9/12/2016,40164,90,41.285,49.99,2.274,93.88209,1.972582749,1.954242509,0.35679046,1.615792289,1.698883137,Western Australia,prunus_blireana,NA,non-native,deciduous,0.055080538,18.39166667,747
F,zelkova_serrata,9/12/2016,A50237,30,26.655,38.21,3.235,86.228925,1.935652972,1.477121255,0.509874285,1.425778687,1.582177038,Western Australia,zelkova_serrata,NA,non-native,deciduous,0.121365597,18.39166667,747
F,araucaria_heterophylla,9/12/2016,R20115,200,57.73,60.455,3.084,178.03932,2.250515927,2.301029996,0.489114369,1.761401557,1.781432226,Western Australia,araucaria_heterophylla,NA,native,evergreen,0.053421098,18.39166667,747
F,olea_europaea,9/12/2016,B9R22,30,14.555,21.295,1.66,24.1613,1.383120298,1.477121255,0.220108088,1.16301221,1.328277644,Western Australia,olea_europaea,NA,non-native,evergreen,0.114050155,18.39166667,747
F,prunus_blireana,9/12/2016,40164,90,42.805,50.41,2.18,93.3149,1.969950995,1.954242509,0.338456494,1.631494501,1.702516697,Western Australia,prunus_blireana,NA,non-native,deciduous,0.05092863,18.39166667,747
F,tristaniopsis_laurina_luscious,9/12/2016,A40357,200,45.515,60.495,2.947,134.132705,2.127534683,2.301029996,0.469380136,1.658154547,1.781719481,Western Australia,tristaniopsis_laurina,luscious,native,evergreen,0.064747885,18.39166667,747
F,prunus_blireana,9/12/2016,40164,90,42.13,48.485,2.343,98.71059,1.994363748,1.954242509,0.369772289,1.624591459,1.6856074,Western Australia,prunus_blireana,NA,non-native,deciduous,0.055613577,18.39166667,747
F,ficus_microcarpa_hilliiflash,9/12/2016,A40247,30,43.55,53.715,2.24,97.552,1.989236178,1.477121255,0.350248018,1.638988159,1.73009558,Western Australia,ficus_microcarpa,hilliiflash,native,evergreen,0.051435132,18.39166667,747
F,ficus_microcarpa_hilliiflash,9/12/2016,21628,90,73.31,80.88,2.187,160.32897,2.205012003,1.954242509,0.339848783,1.86516322,1.907841143,Western Australia,ficus_microcarpa,hilliiflash,native,evergreen,0.029832219,18.39166667,747
F,tristaniopsis_laurina_luscious,9/12/2016,40358,90,47.81,64.895,2.66,127.1746,2.10440038,1.954242509,0.424881637,1.679518744,1.812211237,Western Australia,tristaniopsis_laurina,luscious,native,evergreen,0.055636896,18.39166667,747
F,melaleuca_rhaphiophylla,9/12/2016,50146,90,44.695,51.07,1.979,88.451405,1.946704736,1.954242509,0.296445794,1.650258942,1.708165858,Western Australia,melaleuca_rhaphiophylla,NA,native,evergreen,0.044277883,18.39166667,747
F,lagerstroemia_indica_natchez,9/12/2016,A50210,30,27.615,32.315,2.499,69.009885,1.838911304,1.477121255,0.397766256,1.441145048,1.50940416,Western Australia,lagerstroemia_indica,natchez,non-native,deciduous,0.090494297,18.39166667,747
F,agonis_flexuosa,9/12/2016,50324,400,94.105,104.46,3.537,332.849385,2.522247759,2.602059991,0.54863506,1.973612699,2.018950022,Western Australia,agonis_flexuosa,NA,native,evergreen,0.037585676,18.39166667,747
F,eucalyptus_rudis,9/12/2016,50032,30,33.365,48.563,1.918,63.99407,1.806139732,1.477121255,0.282848603,1.523291129,1.686305508,Western Australia,eucalyptus_rudis,NA,native,evergreen,0.057485389,18.39166667,747
F,eucalyptus_rudis,9/12/2016,A50359,500,78.095,99.655,4.962,387.50739,2.588279989,2.698970004,0.69565676,1.892623229,1.998499093,Western Australia,eucalyptus_rudis,NA,native,evergreen,0.063537999,18.39166667,747
F,tipuana_tipu,9/12/2016,A50137,200,60.555,90.68,3.565,215.878575,2.334209543,2.301029996,0.552059534,1.782150008,1.957511511,Western Australia,tipuana_tipu,NA,non-native,deciduous,0.0588721,18.39166667,747
F,tristaniopsis_laurina_luscious,9/12/2016,40603,30,19.72,26.31,1.236,24.37392,1.386925381,1.477121255,0.092018471,1.294906911,1.420120848,Western Australia,tristaniopsis_laurina,luscious,native,evergreen,0.062677485,18.39166667,747
F,agonis_flexuosa,9/12/2016,50324,400,96.165,119.395,2.846,273.68559,2.437251932,2.602059991,0.454234896,1.983017036,2.07698614,Western Australia,agonis_flexuosa,NA,native,evergreen,0.029594967,18.39166667,747
F,ficus_microcarpa_hilliiflash,9/12/2016,A40247,30,40.49,54.49,2.216,89.72584,1.952917533,1.477121255,0.345569756,1.607347777,1.736316808,Western Australia,ficus_microcarpa,hilliiflash,native,evergreen,0.054729563,18.39166667,747
F,platanus_acerifolia,9/12/2016,A40281,400,87.865,108.365,5.344,469.55056,2.671682363,2.602059991,0.727866449,1.943815913,2.034889035,Western Australia,platanus_acerifolia,NA,non-native,deciduous,0.060820577,18.39166667,747
F,olea_europaea,9/12/2016,B9R22,30,12.675,21.37,1.665,21.103875,1.324362206,1.477121255,0.221414238,1.102947968,1.329804522,Western Australia,olea_europaea,NA,non-native,evergreen,0.131360947,18.39166667,747
F,ficus_microcarpa_hilliiflash,9/12/2016,A40247,30,36.045,52.425,1.852,66.75534,1.824486012,1.477121255,0.267640982,1.55684503,1.719538439,Western Australia,ficus_microcarpa,hilliiflash,native,evergreen,0.051380219,18.39166667,747
F,eucalyptus_leucoxylon_rosea,9/12/2016,E50027,30,11.92,14.9,1.904,22.69568,1.355943199,1.477121255,0.279666944,1.076276255,1.173186268,Western Australia,eucalyptus_leucoxylon,rosea,native,evergreen,0.159731544,18.39166667,747
F,eucalyptus_leucoxylon_rosea,9/12/2016,E50027,30,10.41,21.405,1.05,10.9305,1.038640029,1.477121255,0.021189299,1.01745073,1.330515232,Western Australia,eucalyptus_leucoxylon,rosea,native,evergreen,0.100864553,18.39166667,747
F,agonis_flexuosa,9/12/2016,A40101,200,75.84,90.665,3.104,235.40736,2.371820037,2.301029996,0.491921713,1.879898324,1.957439666,Western Australia,agonis_flexuosa,NA,native,evergreen,0.04092827,18.39166667,747
F,tipuana_tipu,9/12/2016,A50196,500,70.155,100.625,3.815,267.641325,2.427553171,2.698970004,0.581494542,1.846058629,2.002705893,Western Australia,tipuana_tipu,NA,non-native,deciduous,0.054379588,18.39166667,747
F,eucalyptus_leucoxylon_rosea,9/12/2016,E50027,30,21.21,28.655,1.401,29.71521,1.472978804,1.477121255,0.146438135,1.326540669,1.457200413,Western Australia,eucalyptus_leucoxylon,rosea,native,evergreen,0.066053748,18.39166667,747
F,lagerstroemia_indica_natchez,9/12/2016,A50210,30,29.16,35.88,2.314,67.47624,1.829150874,1.477121255,0.364363355,1.46478752,1.554852434,Western Australia,lagerstroemia_indica,natchez,non-native,deciduous,0.079355281,18.39166667,747
F,agonis_flexuosa_burgundy,9/12/2016,50299,90,30.01,36.675,2.53,75.9253,1.880386517,1.954242509,0.403120521,1.477265995,1.564370123,Western Australia,agonis_flexuosa,burgundy,native,evergreen,0.084305232,18.39166667,747
F,olea_europaea,9/12/2016,B9R22,30,14.73,22.57,1.58,23.2734,1.366859834,1.477121255,0.198657087,1.168202747,1.353531559,Western Australia,olea_europaea,NA,non-native,evergreen,0.107264087,18.39166667,747
F,melaleuca_rhaphiophylla,9/12/2016,50146,90,47.64,55.24,2.338,111.38232,2.04681626,1.954242509,0.368844507,1.677971753,1.74225367,Western Australia,melaleuca_rhaphiophylla,NA,native,evergreen,0.049076406,18.39166667,747
F,ficus_microcarpa_hilliiflash,9/12/2016,A40247,30,41.675,56.285,2.208,92.0184,1.963874678,1.477121255,0.343999069,1.619875609,1.75039267,Western Australia,ficus_microcarpa,hilliiflash,native,evergreen,0.052981404,18.39166667,747
F,ficus_microcarpa_hilliiflash,9/12/2016,21628,90,79.075,83.585,2.054,162.42005,2.21063964,1.954242509,0.312600439,1.898039201,1.922128347,Western Australia,ficus_microcarpa,hilliiflash,native,evergreen,0.02597534,18.39166667,747
F,eucalyptus_leucoxylon_rosea,9/12/2016,50142,90,31.095,37.855,3.021,93.937995,1.972841286,1.954242509,0.480150725,1.492690561,1.578123251,Western Australia,eucalyptus_leucoxylon,rosea,native,evergreen,0.097153883,18.39166667,747
F,corymbia_maculata,9/12/2016,A50399,500,78.295,95.3,4.35,340.58325,2.532223285,2.698970004,0.638489257,1.893734028,1.979092901,Western Australia,corymbia_maculata,NA,native,evergreen,0.055559103,18.39166667,747
F,corymbia_citriodora,9/12/2016,E50006,30,22.38,27.68,2.063,46.16994,1.66435931,1.477121255,0.314499228,1.349860082,1.442166086,Western Australia,corymbia_citriodora,NA,native,evergreen,0.092180518,18.39166667,747
F,araucaria_heterophylla,9/12/2016,E40110,30,25.495,29.68,1.4,35.693,1.552583052,1.477121255,0.146128036,1.406455016,1.472463897,Western Australia,araucaria_heterophylla,NA,native,evergreen,0.054912728,18.39166667,747
F,erythrina_indica,9/12/2016,50261,90,56.745,60.6,2.012,114.17094,2.057555577,1.954242509,0.303627976,1.7539276,1.782472624,Western Australia,erythrina_indica,NA,native,deciduous,0.035456868,18.39166667,747
F,zelkova_serrata,9/12/2016,A50237,30,28.505,40.18,3.36,95.7768,1.981260323,1.477121255,0.526339277,1.454921045,1.604009932,Western Australia,zelkova_serrata,NA,non-native,deciduous,0.117874057,18.39166667,747
